account_id;transaction_count;transaction_value_count
2546;334;5450.102994011976
123;334;1959.3790419161676
922;334;1835.7526946107785
521;334;15531.428443113771
220;334;2093.7140718562873
2508;334;1748.127245508982
616;334;2497.548502994012
2022;334;1776.0200598802394
751;334;1726.0323353293415
3146;333;1567.6186186186187
2151;333;3132.6963963963963
3117;333;2228.554054054054
7449;333;2476.184984984985
1919;333;7975.846546546546
3938;333;9081.492792792793
5066;333;7170.586786786786
6806;333;9672.981981981982
1652;333;2471.864864864865
423;333;1175.2162162162163
10728;333;6471.856756756756
2054;333;6046.526726726726
855;332;5344.543975903614
1194;332;7978.804518072289
82;332;14580.790060240963
1998;332;9983.305120481928
2137;332;8368.556626506024
1179;332;1783.3786144578312
1628;332;1831.2487951807227
2458;332;11708.165662650603
1239;332;2719.6888554216866
377;332;13042.140060240963
180;331;9697.33081570997
1990;331;1258.69667673716
3277;331;7139.640181268882
8159;331;3406.452265861027
2411;331;9559.226283987915
5472;331;2248.587613293051
841;331;2084.47915407855
2823;331;1342.016918429003
1797;331;5314.415709969789
3063;331;1339.2513595166163
2436;331;3856.7903323262844
504;331;1387.9921450151057
7944;331;7927.180060422961
545;331;4500.842900302115
3378;330;4738.990303030303
381;330;3564.7715151515154
2327;330;6984.949696969697
1180;330;6594.627272727273
117;330;1889.0987878787878
1772;330;14660.564545454545
3837;330;6267.531212121212
3152;330;5059.225454545454
1152;330;1320.1618181818183
4514;330;19181.43393939394
915;330;11944.666666666666
989;329;1747.5191489361703
3223;329;11604.185714285715
2335;329;3142.5702127659574
168;329;1230.6547112462006
198;329;1589.2197568389058
2886;328;2485.406707317073
2002;328;2437.8814024390244
3844;328;1357.1487804878047
1133;328;1669.9253048780488
1234;328;2454.5576219512195
1291;328;1547.3560975609755
1236;328;2366.3478658536583
18;328;11367.98262195122
5650;327;8015.793272171253
1273;327;7609.462079510704
1231;327;6706.459633027523
4408;327;12511.893272171254
2972;327;13930.269418960244
2399;327;2392.508868501529
1334;327;2623.7908256880733
3646;327;12252.589908256881
3241;327;2335.863914373089
3264;327;1882.2434250764525
7765;327;9195.694189602447
1601;326;1718.5858895705521
1157;326;2665.8242331288343
2768;326;1719.4751533742333
5632;326;13825.125153374232
2063;326;2132.4598159509205
10018;326;5475.1358895705525
601;326;1312.4193251533743
245;326;9785.830981595092
4478;326;10311.165030674845
135;326;2277.558282208589
2642;325;3822.655692307693
266;325;18558.04246153846
4659;325;11351.668923076923
1630;325;2296.689538461538
903;325;1576.335076923077
11138;325;16527.956923076923
1912;325;2410.690153846154
3298;325;3218.663076923077
3567;325;9111.10923076923
2959;324;14710.795370370372
1487;324;1260.1793209876541
1382;324;1198.629938271605
1314;324;6759.402469135802
5194;324;10352.20524691358
1305;324;4330.229938271605
3220;324;8791.437962962962
397;324;12773.944135802469
1114;324;9405.016975308641
2528;324;1765.832716049383
1193;324;5824.773456790123
628;324;2144.260802469136
3068;324;2526.0759259259257
3792;324;2096.6277777777777
2847;324;3295.3725308641974
3936;324;1230.4117283950618
3542;323;1346.0882352941176
1011;323;6724.771207430341
3134;323;7381.581114551084
3644;323;1448.6739938080495
519;323;2597.779256965944
7594;323;7555.9662538699695
2814;323;1862.0851393188855
10411;322;7442.078260869565
3160;322;8149.646894409937
4225;322;9886.981366459628
3650;322;4596.912111801242
649;322;12364.716770186335
187;322;1751.8667701863353
1161;322;2413.977329192546
43;321;8852.606542056075
3720;321;2152.692211838006
1844;321;1375.1950155763238
3124;321;4196.036760124611
978;321;2437.131152647975
1666;321;2273.0258566978196
5033;321;2054.271028037383
3253;321;12801.995015576324
2326;321;7120.0862928348915
4078;321;11153.5476635514
11042;321;11444.60093457944
3407;321;8919.035825545172
956;321;2696.1510903426793
3410;321;4198.385981308411
3752;320;5503.64
2239;320;4770.2090625
775;320;6412.490625
234;320;2341.4484375
3667;320;2171.035
2110;320;1326.35375
1031;320;4862.3553125
3918;320;3871.9753125
1705;320;6414.91375
2292;320;1076.0353125
3538;320;10151.358125
523;320;5074.4565625000005
3771;319;11493.93040752351
6856;319;5689.947648902821
2907;319;2686.08526645768
1689;319;1988.101880877743
3847;319;5642.014106583072
102;319;5542.552978056426
1879;319;1041.110971786834
3983;318;7006.98176100629
3735;318;12666.224528301887
2457;318;2542.995283018868
2396;318;1818.6720125786162
1406;318;1489.8770440251574
830;318;7878.7245283018865
2949;317;2002.8807570977917
3076;317;1760.2848580441641
3595;317;4669.002208201892
3000;317;3297.6943217665616
1588;317;1711.7958990536279
1713;317;2863.5233438485807
4119;317;1978.441955835962
2496;317;3170.9362776025237
1288;317;2285.507570977918
1602;317;1902.9829652996846
44;316;1738.6626582278482
3456;316;2492.7041139240505
3435;316;1884.9287974683543
154;316;5044.649050632912
343;316;1563.6572784810128
4385;316;2899.8477848101265
2163;316;6127.873734177216
1429;316;1288.685759493671
66;316;18605.43386075949
4190;316;3526.10411392405
1743;316;1709.9335443037974
4093;316;2565.6683544303796
3370;316;10287.440822784809
2741;315;10803.26507936508
432;315;3270.2936507936506
3078;315;1343.3977777777777
238;315;1331.7555555555555
3135;315;8111.720634920635
2428;315;6883.638412698413
1938;315;8830.738730158731
2453;315;1410.6374603174602
1892;315;1868.6666666666667
5735;315;10213.498095238096
3982;314;1235.7949044585987
3805;314;4565.445859872611
2276;314;1784.7541401273886
3640;314;2509.0783439490447
237;314;1035.8818471337581
3625;314;2282.4697452229298
403;314;2131.0907643312103
1827;313;1882.1287539936104
427;313;8337.986261980832
1470;313;4970.943769968051
5628;313;5256.884664536741
1914;313;2435.2226837060703
1865;313;2215.0255591054315
1773;313;1849.6638977635785
3145;313;2090.998083067093
3056;313;1601.0335463258787
815;312;1176.4028846153847
711;312;4091.4108974358974
3183;312;2463.298076923077
404;312;9945.236538461539
3779;312;3269.2266025641024
3754;312;6847.788461538462
3440;311;4577.616077170418
693;311;6733.819614147909
4276;311;13047.727974276528
2487;311;1529.5700964630225
2056;311;9618.347588424438
1128;311;2288.5025723472672
3380;310;2961.509677419355
1158;310;2248.1748387096773
2809;310;5027.049677419354
1129;310;7796.209354838709
1579;310;4349.866774193548
321;310;2019.3970967741934
22;310;6772.4725806451615
3028;310;1694.4793548387097
3480;310;5925.571935483871
2490;310;4550.73129032258
2550;310;3899.2777419354843
4254;310;3191.667419354839
10036;310;9475.253548387098
3484;310;9273.014516129033
3030;310;1043.2309677419355
2834;310;5060.872258064516
2150;309;1374.4828478964403
721;309;1324.5831715210356
3107;309;2240.225566343042
2121;309;7651.25501618123
3142;309;1939.5216828478963
1792;309;2323.185436893204
741;309;3195.722653721683
3369;309;1931.3398058252428
3688;309;6682.838834951456
2132;309;9440.091585760518
2968;309;11679.239805825244
498;309;9230.622653721683
1568;308;3923.310064935065
419;308;2295.4948051948054
4995;308;10054.091233766234
1419;308;2290.7402597402597
1947;308;2584.0084415584415
524;308;7460.578571428572
1105;308;3151.8759740259743
726;307;2463.58664495114
2363;307;2219.557328990228
3345;307;1662.971661237785
3670;307;1903.9143322475568
1835;306;5339.565032679739
492;306;2642.1022875816993
1069;306;1915.532026143791
899;306;7528.862418300653
2218;306;14315.7454248366
3898;306;2411.333006535948
1294;306;4905.66339869281
3701;306;2407.9150326797385
146;305;2558.2662295081964
5118;305;2600.2344262295082
3604;305;2630.627868852459
3049;305;1383.5088524590165
2798;305;7397.255081967212
3579;305;8773.115081967213
3622;305;8854.060655737705
3868;305;2196.1701639344265
640;305;1839.8786885245902
2410;304;2508.3427631578948
2840;304;10140.293092105263
10630;304;5316.360197368421
1684;304;10652.10197368421
11349;304;13017.671710526316
1898;304;5132.424671052632
3756;304;12391.949342105263
161;304;1555.7575657894736
3981;304;1028.4799342105264
5984;304;7027.008223684211
2020;304;2193.7970394736844
887;304;1997.0335526315787
629;304;1582.5549342105264
11271;303;3450.2567656765677
2343;303;4161.996699669967
19;303;5199.722442244224
3477;303;1332.502310231023
9052;303;10428.29405940594
4343;303;6646.809570957096
2982;303;10903.829702970297
3855;303;6286.407260726072
5774;303;5959.416831683168
1984;303;5774.923102310231
1925;302;2461.9420529801323
1421;302;2400.948675496689
1969;302;4372.451655629139
2958;302;2174.7523178807946
9493;302;7527.682119205298
2488;302;1316.8347682119204
1952;302;6683.039735099338
3243;302;2748.9582781456957
1967;302;12189.458609271524
1225;302;8011.085099337749
3925;301;10876.40830564784
5213;301;13399.673089700997
3535;301;1288.6116279069768
2388;301;1466.8591362126244
3408;301;9272.677408637874
3372;301;9358.894019933556
1088;301;2180.939202657807
4825;301;4486.569767441861
1826;301;7749.741860465116
2903;301;8839.750166112955
3509;301;2333.010299003322
3552;301;3623.73488372093
1057;300;1930.0286666666666
3892;300;1369.7213333333334
3489;300;5554.789333333333
3539;300;2665.8796666666667
3483;300;1312.5486666666666
4287;300;2969.241
2247;300;5381.53
3171;300;1996.5873333333332
277;299;10858.391973244148
2305;299;1736.2695652173911
5072;299;5691.730100334448
1184;299;14942.515050167223
5591;299;5187.3441471571905
3656;299;2250.124414715719
1547;299;10413.637123745819
992;299;3023.5658862876253
981;299;7316.993979933111
884;299;1351.2080267558529
3679;299;5553.208361204013
3684;299;2554.8254180602007
3196;299;2078.936789297659
1708;299;5109.460535117057
2970;298;4968.545637583893
2606;298;1534.9832214765102
2111;298;13192.888590604027
1317;298;2602.0926174496644
1816;298;1764.1822147651008
3594;298;10523.305033557046
3478;298;3132.314765100671
3547;298;1701.2251677852348
5343;298;6267.952013422819
3759;298;1872.9288590604028
702;298;1842.5291946308723
1875;298;1951.1765100671141
940;297;13575.520538720539
3995;297;2867.6481481481483
2460;297;3192.837037037037
3840;297;2260.462626262626
1820;297;6874.49090909091
1467;297;7886.544107744108
8533;296;10587.940202702703
7181;296;6657.84527027027
3425;296;1644.3094594594593
743;296;1818.4550675675673
900;296;3742.6243243243243
1918;296;2797.185472972973
1540;296;7464.322635135135
1051;296;5948.161824324324
4245;295;6282.900677966101
2750;295;2351.797288135593
1768;295;5099.332881355932
2123;295;1400.3406779661018
393;295;8520.666101694915
4264;295;9487.065084745764
3876;295;11837.467118644066
7562;295;13248.565423728813
1592;294;1405.9275510204081
3368;294;4415.9108843537415
2128;294;2222.8785714285714
577;294;4319.139795918368
4681;294;6124.379931972789
3548;294;2415.7489795918364
2538;294;2477.124489795918
3663;294;9080.550000000001
789;294;2021.9969387755102
2067;294;2591.3139455782316
1413;294;4351.867346938776
1559;293;8600.723890784982
518;293;1999.8798634812288
2599;293;9616.60204778157
638;293;5343.301023890785
4503;293;13284.483276450512
56;293;6013.3392491467575
3355;293;2113.9703071672357
2790;293;6201.364163822525
2980;293;2012.9457337883957
3920;293;12216.400341296927
1673;292;1798.1924657534246
604;292;3801.1900684931506
1302;292;2466.962671232877
5126;292;2931.5616438356165
1641;292;12401.52397260274
2793;292;1422.2979452054794
1902;292;5370.378424657534
2627;291;1647.840206185567
5593;291;12471.849484536084
2367;291;6674.626116838488
2667;291;1339.819587628866
2271;291;1223.4109965635737
4009;291;10511.11237113402
2382;291;2382.091065292096
10233;291;6021.619243986254
914;290;1393.53
2092;290;10154.619999999999
318;290;2343.4093103448276
1584;289;1316.4664359861592
689;289;8435.13564013841
201;289;5935.078200692042
8039;289;6580.65017301038
1010;289;12290.244982698961
2751;289;2374.2124567474048
9159;288;3557.413888888889
1047;288;2793.628125
6738;288;7478.692708333333
742;288;1690.5187500000002
2424;288;15698.550347222223
2257;288;1381.9819444444445
3493;288;1459.3093749999998
3464;288;2688.9819444444447
3074;288;12284.416319444445
1505;288;4911.760763888889
3717;287;6580.496515679442
3849;287;6247.119163763066
1381;287;1722.2655052264809
6400;287;7155.011846689895
2010;287;2382.429616724739
1022;287;11743.518466898953
2315;287;1718.627526132404
162;286;2291.7895104895106
1856;286;1163.8356643356644
1554;286;6531.506293706294
2268;286;8081.111888111888
3310;286;2143.2716783216783
1871;286;9798.347902097903
10789;286;11409.673776223777
7894;286;10103.442657342657
3777;286;993.2367132867133
808;286;4852.735314685315
9235;286;4897.617482517483
3977;286;2021.9884615384615
1627;284;3433.4855633802817
3233;284;11031.177112676056
10963;284;11652.888380281689
3623;284;1539.4267605633804
493;284;7471.47676056338
3628;284;4458.680985915493
5477;283;12981.241696113073
6985;283;12966.316607773852
4473;283;7021.64628975265
3576;283;1335.8081272084805
857;283;1979.9226148409894
7614;283;14049.903180212015
2989;283;2137.6851590106007
2377;282;1473.9960992907802
106;282;6577.221985815603
1052;282;3264.2000000000003
478;282;9423.39255319149
4463;282;3781.599290780142
2035;282;6949.232269503546
542;282;1787.8570921985815
6358;282;11302.852482269504
30;281;16234.175088967972
2713;281;2467.9519572953736
1719;281;1847.56512455516
3536;281;2341.708540925267
520;281;1469.7633451957295
1042;281;5261.995729537367
709;281;10209.523131672599
6609;281;8003.1782918149465
718;281;9901.693950177936
2260;281;3823.294306049822
1023;280;9016.055714285714
3709;280;3037.656071428571
4543;280;2444.9978571428574
1987;280;8356.897857142856
3886;280;12765.5625
6289;280;12424.029285714287
3637;280;4595.870357142857
3132;279;2158.7462365591396
551;279;2603.410752688172
3533;279;1496.2082437275985
1331;279;4060.178136200717
1333;279;3938.5455197132615
974;279;11062.97347670251
1417;279;8822.509677419355
2681;279;8499.682795698925
1360;279;2686.8240143369176
2421;279;1031.1888888888889
3252;279;868.473476702509
3216;279;11162.466666666667
3474;278;951.1046762589928
1465;278;1323.931294964029
1227;278;3871.101079136691
737;278;1937.7741007194243
941;278;2652.2809352517984
1897;278;12671.406834532374
2267;277;9683.827075812274
3921;277;12217.992779783393
3292;277;2031.342238267148
9192;277;9471.28916967509
3348;277;6858.916967509025
4014;277;15100.036823104694
3229;277;8886.12129963899
3824;277;4217.64368231047
3362;276;4301.55
2928;276;2353.4858695652174
449;276;1559.155072463768
6511;276;11058.83768115942
2297;276;1583.7177536231884
9633;276;9646.733333333334
1653;276;9567.11304347826
3555;276;8416.557608695652
2922;276;12012.26920289855
1803;276;1383.1239130434783
666;276;3887.3960144927537
2333;276;3019.867391304348
1634;275;6238.445454545455
4852;275;3662.5505454545455
1862;275;13812.927636363636
1706;275;1409.714909090909
2030;275;8926.62509090909
3184;275;2105.1596363636363
2153;274;8566.142700729928
25;274;10797.6098540146
1436;274;2200.890875912409
176;274;10550.070072992701
4328;274;2933.117883211679
2096;274;4943.65401459854
3997;274;3712.8930656934303
7618;274;8100.599635036496
97;274;4486.337226277372
1516;274;1455.8368613138687
2830;274;4526.070437956205
733;274;14366.839781021898
127;274;1414.7554744525548
6678;274;14978.199270072993
7424;274;10809.398540145987
208;274;3953.050729927007
3599;273;2195.9065934065934
3737;273;2206.7249084249083
5263;273;3547.7117216117217
1832;273;5502.758974358974
352;273;1682.2871794871796
390;273;16573.025274725274
3326;272;14757.544852941177
2563;272;2567.368014705882
1561;272;1649.2672794117648
2654;272;2380.3988970588234
3244;272;1066.1930147058824
2960;272;5496.425367647059
2540;272;2448.589705882353
908;271;2232.7664206642066
3101;271;1201.2129151291513
4103;271;14146.38966789668
3903;271;6569.234686346864
2729;271;4996.136531365313
2525;271;3071.8719557195573
7203;271;7544.90295202952
3141;271;5983.969741697417
901;271;1729.858671586716
3279;271;11509.59852398524
553;270;1877.472962962963
1394;270;2068.0588888888888
4356;270;3318.408148148148
3321;270;2754.3414814814814
1441;270;2236.8229629629627
1446;270;6496.349629629629
1940;270;2035.9766666666665
3421;270;6782.792592592593
4105;270;2208.108148148148
904;270;8272.47037037037
786;270;5483.255185185185
2788;269;5730.426022304833
2446;269;4516.827881040892
2781;269;2568.133457249071
953;269;1161.5078066914498
2062;269;11799.427881040892
8092;269;3594.63531598513
3037;269;8637.745724907063
9422;269;11788.277695167288
1307;269;2474.924163568773
4650;269;3093.8408921933083
1254;268;12955.717164179105
1029;268;13045.236567164178
3917;268;5462.164925373134
1327;268;2429.5787313432834
2025;268;6200.485074626866
2755;268;1951.3828358208955
1778;268;5732.6529850746265
2476;268;1900.8876865671643
1183;268;1889.5671641791046
8381;267;10303.001872659175
1908;267;2454.7235955056176
4526;267;5988.286516853933
2154;267;1308.5385767790262
2877;267;15540.116853932584
5358;267;8400.546441947565
1646;267;12259.158801498126
4237;267;13851.289513108613
9017;267;3813.9745318352057
2044;266;7302.81954887218
2463;266;6240.077067669173
1445;266;2007.860902255639
795;266;2451.525939849624
1139;266;10980.987969924812
1802;266;1656.2097744360901
3763;266;3535.4748120300756
3750;266;7392.78909774436
2401;266;2578.8462406015037
3153;266;13686.557518796992
3014;265;12614.905283018868
2259;265;1812.2584905660378
1295;265;2408.7773584905663
2858;265;3376.716603773585
376;265;9061.278490566037
3445;265;5183.0015094339615
2456;265;8711.730943396227
2740;265;10164.364528301887
3817;264;3935.2962121212117
3230;264;11790.417424242425
9225;264;9705.639015151515
6321;264;10834.656439393939
6397;264;6726.129166666667
1702;264;3330.1041666666665
1626;264;9260.680681818183
1848;263;2359.07072243346
675;263;3756.470342205323
2600;263;15477.263117870723
1788;263;2035.9536121673007
3197;263;1307.6441064638784
1570;263;1817.8410646387833
8114;263;5769.638022813689
9024;263;4368.276806083651
10065;263;15935.443726235742
988;263;2524.669961977186
388;263;4311.586311787072
3386;262;12316.092748091602
3710;262;4515.447709923665
1261;262;8305.187022900764
1838;261;9944.968582375479
1124;261;12580.411877394636
3503;261;8617.864367816092
856;261;3570.6176245210727
3467;261;6411.651340996169
4863;261;10388.822988505746
3235;261;7069.965900383142
1272;260;6360.298846153846
158;260;9251.514615384614
3273;260;15059.539230769231
10351;260;2696.504615384615
7859;260;13306.943076923078
3826;260;3107.7603846153843
2978;260;2304.8373076923076
619;260;8335.186153846153
3896;260;11179.23
763;260;4556.1069230769235
3288;259;2124.894208494208
650;259;2448.236293436293
3902;259;3464.077606177606
8169;259;3470.6455598455595
1911;259;7118.892277992279
985;259;1375.6969111969113
460;258;2450.0282945736435
270;258;9173.88062015504
7674;258;10876.403875968994
954;258;1931.5007751937985
2355;258;16866.071705426355
3621;258;3575.284108527132
662;258;2374.529069767442
3492;258;7010.641085271317
1962;258;12988.658914728681
2662;257;2280.067704280156
2414;257;1030.3070038910507
1711;257;1267.5365758754865
1309;257;14733.073151750972
1205;257;1996.489494163424
227;257;16790.01089494163
463;256;8336.521484375
206;256;2172.25078125
533;256;2921.559375
1371;256;1954.85234375
2726;256;8325.981640625
11069;256;8930.721875
3841;256;1563.6890625
2323;256;8196.298046875
6792;256;3228.951171875
1046;256;4399.075390625
57;255;7670.041176470589
3250;255;2099.278431372549
1986;255;4663.125490196078
1948;255;11285.88431372549
2237;255;5440.421176470588
4099;255;4679.212549019608
219;255;5835.607843137255
4346;255;12249.816078431373
1075;255;2575.338431372549
372;254;7611.249606299212
839;254;9709.062992125984
1312;254;2174.681102362205
5001;254;12205.929133858268
454;254;3598.0027559055115
544;254;8629.023228346456
8;254;6743.7248031496065
3167;254;9178.29094488189
1244;254;1522.234251968504
2499;254;2248.0807086614172
3926;254;2050.7866141732284
1796;254;6389.304724409449
3186;254;7611.859448818898
11382;253;10368.228853754941
1479;253;1416.2312252964427
3944;253;5681.96719367589
964;253;2440.132806324111
3864;253;7902.654940711463
2723;253;3580.254150197629
610;253;11518.618577075098
4999;253;8620.774308300395
288;253;1828.7545454545455
2536;252;2404.29126984127
1009;252;15368.352777777778
2178;252;8331.91507936508
1472;251;3240.2808764940237
3730;251;1958.9338645418327
807;251;8303.95577689243
3702;251;6396.767330677291
3791;251;7549.694023904382
3838;251;6019.659760956176
2868;251;2061.6450199203186
3655;251;4708.410756972112
3865;251;7844.450199203187
4088;251;8074.049003984064
2209;251;13764.123505976095
452;251;10037.89203187251
230;251;5174.9
9859;251;7512.340239043824
716;250;8538.7368
4330;250;10782.098800000002
538;250;1717.6932
8680;250;4331.576
10019;250;10427.723199999999
1151;250;8455.3476
1246;249;2455.1409638554214
506;249;4200.7638554216865
6688;249;2234.5088353413653
9928;249;4119.300401606426
10711;249;5354.147389558233
1089;249;4457.03172690763
1888;249;6726.546987951807
2680;249;7550.281124497992
1793;249;4560.844578313253
2580;249;4121.77108433735
1399;249;2548.649799196787
2547;249;9249.077911646586
596;248;8293.183064516128
379;248;1052.0572580645162
2856;248;5626.877016129032
1941;248;8754.836693548386
1526;248;3000.0370967741933
3330;248;14308.867741935484
99;248;10136.984274193548
10001;248;5865.198790322581
2521;248;8873.45806451613
3975;247;1345.9753036437248
8972;247;5758.36963562753
3874;247;3745.4914979757086
754;247;2075.9259109311743
2203;247;2396.349392712551
3712;247;2472.1012145748987
2353;247;5202.628340080972
3389;247;12933.859109311741
1038;247;1085.0323886639676
1097;247;4936.519433198381
6;246;2632.3865853658535
11079;246;16430.450406504064
2596;246;1377.0487804878048
3860;246;5509.507317073171
2747;246;2691.1565040650407
3753;246;2080.799593495935
939;246;1264.34837398374
2905;246;5649.748780487805
120;245;8684.962857142857
217;245;4601.094285714286
422;245;11383.08693877551
4342;245;10424.276326530613
70;245;3735.5938775510203
10762;245;6292.373061224489
1714;245;1978.538367346939
2265;245;14358.748979591837
3728;245;5248.588571428571
2195;245;7365.269387755102
3845;245;9294.541224489796
1519;245;7603.129795918368
2254;244;11264.989344262294
6434;244;10719.853688524589
820;244;4118.763524590164
1486;244;7085.170081967213
710;244;1975.3266393442623
4109;244;2389.313524590164
2018;244;2328.034836065574
150;244;2231.122950819672
2864;243;4348.634156378601
5742;243;10118.792181069959
1993;243;8930.863374485596
1878;243;9286.640329218108
582;243;1789.527160493827
1388;243;10481.84938271605
1093;243;14952.230452674898
3036;243;8254.256378600823
2924;243;4737.988888888889
200;243;4290.274074074074
1044;242;5034.928512396694
72;242;13584.068181818182
1108;241;1596.0941908713694
108;241;6360.267634854772
2957;241;7798.96265560166
1825;241;2895.6489626556017
3727;241;3989.9896265560164
141;241;9088.932780082987
2365;241;2035.2489626556016
1757;241;17833.441078838172
2773;241;4406.230705394191
1971;241;3951.851867219917
654;241;2397.134439834025
870;240;2957.249166666667
802;240;2019.5995833333334
3930;240;7544.155
1252;240;9001.230000000001
3006;240;2530.4058333333332
3725;239;6254.859832635983
2551;239;11784.50460251046
2754;239;13063.555648535566
3058;239;8760.861924686193
1;239;1569.7677824267782
973;239;2365.054393305439
1599;239;8177.287029288704
1335;239;5207.085774058577
458;239;6258.497071129707
1821;238;8317.707142857143
2919;238;5588.639495798319
2059;238;5145.623529411764
474;238;1391.033193277311
2190;238;10265.27100840336
9263;238;5587.952941176471
3458;238;1435.171848739496
2524;238;2451.5
1109;238;8033.449579831933
1989;238;1723.4941176470588
1059;238;1134.1823529411765
1870;237;10460.110548523207
3336;237;2422.434599156118
1725;237;18363.920253164557
4948;237;8867.422784810127
8896;237;14278.75147679325
994;237;3040.6164556962026
4283;236;9485.561016949152
7828;236;2990.9533898305085
3109;236;7236.466949152542
3827;236;4223.14406779661
2185;236;2019.1762711864405
1092;235;4664.717446808511
2384;235;21011.144680851063
2364;235;2161.7651063829785
2077;235;2090.6570212765955
455;235;5182.966382978724
10558;235;9206.767659574467
3648;235;1267.8872340425532
213;235;8903.03744680851
2663;235;2444.3370212765954
2559;235;4612.761276595745
9491;235;11606.552340425531
429;234;6631.712393162393
3839;234;12888.20811965812
2986;234;6706.533333333334
2075;234;958.5111111111112
1858;234;2551.6397435897434
10215;234;4074.9256410256407
665;234;3502.1175213675215
6910;234;12836.30170940171
660;233;5250.792274678112
1749;233;16082.694849785408
2615;233;4986.07296137339
776;233;5363.563090128755
5267;233;12308.34721030043
3605;233;7449.15321888412
6463;233;11612.21330472103
594;233;1229.320600858369
2159;233;7497.266523605151
2625;233;13744.718454935623
501;233;11162.856223175966
7082;233;3231.1497854077256
2281;233;5493.5364806866955
8085;232;9103.571982758622
2514;232;5911.337931034483
4851;232;12159.365517241378
2633;232;19789.124137931034
3286;232;12342.900862068966
2192;232;6535.900431034483
10063;232;9471.40775862069
11054;232;6369.175431034482
355;232;4748.121551724138
1578;231;1589.095238095238
3970;231;13245.287445887445
2608;231;3382.7268398268398
1267;231;5137.053246753247
5357;231;4534.292640692641
3457;231;1771.621212121212
2243;231;4690.964069264069
560;231;3807.7679653679656
3238;231;7247.474025974026
3353;230;8585.52608695652
2310;230;3223.947391304348
2331;230;1157.9895652173911
1242;230;7622.759565217391
2811;230;14351.670869565216
9645;230;11498.068260869566
3767;230;3974.8391304347824
3587;230;1191.5447826086956
1483;230;2864.9995652173916
9353;230;10408.640869565217
7487;230;10681.832173913042
913;230;4187.62
10049;230;3160.7504347826084
3743;230;6322.682173913043
3755;230;13595.305217391306
2307;229;1834.4270742358078
846;229;12440.168558951966
2944;229;2566.607423580786
5794;229;8432.135807860263
1597;229;2364.4096069868997
3296;229;14347.894323144104
3041;229;1504.8061135371179
2971;228;10865.994298245614
2430;228;4414.9692982456145
2143;228;7506.293859649123
1939;228;14963.846929824562
2767;228;5878.552192982455
4368;228;5833.384210526317
2280;228;6593.314912280702
1633;228;2049.8061403508773
10297;228;7538.232017543859
1810;228;6746.145614035087
2328;227;2296.377973568282
3392;227;4011.313656387665
231;227;1190.4837004405285
418;227;7952.10704845815
3914;227;8022.0528634361235
4981;227;7811.218061674009
1836;227;5662.453303964758
1112;227;8199.580176211453
3476;227;4229.329955947137
2929;226;11189.996017699115
3462;226;3186.157079646018
3453;226;8963.060619469026
3641;226;1318.0823008849557
1529;226;1321.0836283185843
3807;226;7385.096017699115
3583;226;2147.5261061946903
1228;226;1915.236725663717
3784;226;2783.136283185841
4082;226;9615.236725663717
6453;226;1540.045132743363
3812;226;1916.7429203539823
2039;226;3969.0402654867257
771;225;6659.559555555556
1889;225;2256.4644444444443
1423;225;2123.183111111111
3895;225;4154.392444444445
3128;225;3072.4355555555558
3045;225;2230.6795555555555
7997;225;12408.077333333333
2716;225;7036.230222222222
896;225;4009.0764444444444
522;225;3760.9751111111113
2027;225;2171.048888888889
3449;225;2008.9173333333335
2148;225;1314.6248888888888
7565;224;6117.335267857144
6592;224;14761.070089285715
1905;224;4557.370535714285
218;224;16161.141964285713
3940;224;7706.302232142857
1367;224;3247.245982142857
2116;224;7329.515178571428
420;224;4452.500892857142
2718;224;2578.867410714286
2206;224;3088.4044642857143
2051;224;12916.333928571428
1380;224;7654.904464285714
7099;223;8017.963677130045
3526;223;15745.786547085201
4047;223;10871.844843049326
3947;223;6906.191031390135
314;223;12577.95201793722
2553;223;6886.9408071748885
1640;223;7697.798206278027
2244;223;2478.153363228699
1020;223;980.7811659192826
3417;223;2255.2
728;223;2952.5596412556056
3482;223;1975.1085201793724
3305;223;2186.8627802690585
3038;223;15384.790134529148
2866;222;6625.405405405405
2863;222;3521.9234234234236
1456;222;17862.352252252254
2890;222;7813.154504504505
2851;222;3001.2716216216218
2390;222;12016.263963963964
2226;222;6439.734684684685
10562;222;12604.605855855856
3254;222;3267.4382882882883
2187;222;13587.443243243242
781;222;1245.8545045045046
6699;222;6352.967567567568
1958;221;2269.380542986425
1030;221;1966.4484162895926
9199;221;4663.406787330317
1632;221;15866.535746606334
1248;221;2460.0221719457013
3151;221;3709.672398190045
1250;221;7404.1352941176465
3507;221;13887.62036199095
821;221;1348.3904977375564
8158;220;11514.939999999999
2993;220;12505.413181818181
1674;220;3011.745
7542;220;4975.937272727272
3780;220;2046.5081818181818
3468;220;3543.3995454545457
3806;220;7006.683636363636
2017;220;1794.2695454545453
3770;220;7115.877272727273
6083;220;11366.441818181818
6872;220;9030.602272727272
2144;220;11228.382272727273
353;219;2188.150684931507
1728;219;3639.2931506849313
1344;219;15722.9
995;219;1167.0972602739726
1763;219;7503.968949771689
685;219;12843.630136986301
3265;219;13125.093607305937
825;218;5533.658715596331
9242;218;2770.83119266055
3832;218;2859.7688073394493
1742;218;8890.85
1955;218;1215.774770642202
3227;218;6970.930275229358
3366;218;4628.45
4161;218;4945.4325688073395
2491;218;2439.185779816514
81;217;1083.237788018433
