account_id;transaction_value_count
3270;7755.3855140186915
946;7751.016666666666
2194;7750.652136752137
1826;7749.741860465116
462;7749.439325842696
2169;7748.215315315316
2354;7740.866666666667
2009;7740.200831024931
278;7736.238797814208
1087;7726.5034965034965
717;7726.087979539641
3021;7722.888700564972
6505;7720.326530612245
3381;7718.346666666666
2301;7715.7401869158875
3100;7712.692079207921
309;7707.526851851852
3940;7706.302232142857
3851;7705.848695652174
2862;7700.855361050328
1640;7697.798206278027
1770;7694.197406340058
3057;7694.119047619048
3520;7691.924
849;7691.832352941176
2375;7686.079329608939
5423;7682.147674418605
2653;7682.113513513514
361;7672.858333333334
8038;7672.570833333333
57;7670.041176470589
10940;7667.821028037383
32;7660.787222222222
2875;7659.382142857144
10445;7657.469756097561
1380;7654.904464285714
2121;7651.25501618123
2611;7651.126206896552
9307;7649.525423728814
2695;7649.445901639345
17;7649.059259259259
564;7644.695081967214
2236;7644.018713450292
1058;7643.254545454545
1545;7642.692307692308
1824;7642.334760705289
1795;7639.808433734939
2065;7639.692617449664
1266;7636.454335260116
1242;7622.759565217391
3714;7616.622764227642
2371;7615.672580645161
3396;7613.47358490566
3186;7611.859448818898
2079;7611.8180555555555
372;7611.249606299212
1273;7609.462079510704
3283;7608.6815934065935
3139;7606.328571428572
3711;7604.597029702971
4774;7604.438265306122
1519;7603.129795918368
274;7599.908064516128
3787;7591.8050847457625
8327;7587.209734513274
9167;7580.13947368421
7815;7570.04048192771
1817;7569.831818181819
5944;7561.672321428572
2753;7560.499061032864
2843;7557.706666666666
911;7556.467901234568
7594;7555.9662538699695
963;7555.286619718309
2680;7550.281124497992
3791;7549.694023904382
3405;7547.950148367953
1798;7547.618421052632
7203;7544.90295202952
812;7544.793630573249
3930;7544.155
766;7541.676111111111
2179;7540.797474747475
1204;7539.613902439025
10297;7538.232017543859
468;7532.88947368421
899;7528.862418300653
2761;7528.068595041323
9493;7527.682119205298
3397;7526.763414634146
2616;7516.347872340425
1999;7515.920888888889
1121;7515.031012658227
3919;7514.60303030303
9859;7512.340239043824
3546;7510.3385714285705
170;7508.612499999999
1801;7506.822274881517
2143;7506.293859649123
1012;7505.293689320389
1763;7503.968949771689
3116;7502.446706586827
65;7499.7077348066305
925;7498.034677419355
6061;7497.503174603175
2159;7497.266523605151
3993;7494.1871794871795
2800;7493.9972727272725
3968;7489.00701754386
1410;7488.626315789474
438;7484.086666666667
6738;7478.692708333333
493;7471.47676056338
4052;7471.305839416059
11327;7465.088
1540;7464.322635135135
9138;7464.073364485981
2165;7462.93870967742
524;7460.578571428572
597;7453.040517241379
3605;7449.15321888412
3699;7445.035326086957
10202;7444.954929577464
3681;7443.592
10411;7442.078260869565
3225;7439.388524590165
395;7438.730112359551
491;7434.002808988764
6118;7433.610784313726
3553;7432.824858757062
3794;7425.986554621849
3654;7423.612531969309
1966;7418.962411347518
5483;7411.088948787062
3189;7408.899489795918
1250;7404.1352941176465
2836;7403.867942583732
2093;7403.571428571428
3608;7397.928125
2798;7397.255081967212
3750;7392.78909774436
3807;7385.096017699115
3349;7382.623428571429
3134;7381.581114551084
3700;7380.367307692307
3901;7376.458666666667
1177;7374.2955882352935
2370;7373.1305555555555
2195;7365.269387755102
3822;7355.739944134078
5290;7353.156923076924
1171;7352.583333333333
437;7331.351179245283
2116;7329.515178571428
2530;7327.24212962963
3102;7326.450847457627
3155;7322.06329113924
3297;7319.473708920187
1587;7317.510476190476
981;7316.993979933111
1515;7315.935370370371
1968;7313.7
10656;7312.671842105263
3193;7309.851322751322
346;7306.8486873508355
2360;7306.298757763976
2044;7302.81954887218
1003;7297.267283950618
3209;7296.47894736842
779;7295.462015503876
37;7293.491538461539
648;7284.871186440678
3899;7284.113609467456
2711;7281.068686868687
2904;7280.454705882354
1345;7279.200476190476
282;7275.214159292035
1518;7272.468421052632
817;7265.109695290859
3048;7261.752631578946
1678;7255.652400835073
10131;7253.251879699248
3238;7247.474025974026
1680;7244.183142857143
3109;7236.466949152542
990;7235.86
6306;7235.325
226;7233.487596899225
185;7232.463541666667
510;7222.552412280702
1355;7215.548235294117
5692;7208.854304635762
2771;7207.522872340426
36;7198.464432989691
3111;7197.711162790697
228;7186.839655172414
2183;7180.472500000001
1811;7174.257659574469
2416;7173.81978021978
5066;7170.586786786786
402;7163.3258426966295
6400;7155.011846689895
356;7152.87808988764
11123;7147.95
10911;7146.399347826087
3169;7144.792307692308
2337;7143.630188679245
3969;7142.989204545455
6138;7141.828695652174
3471;7141.811805555556
2885;7141.639743589744
3933;7141.547058823529
3277;7139.640181268882
1424;7132.955445544554
2326;7120.0862928348915
1911;7118.892277992279
3770;7115.877272727273
2637;7115.739682539682
10220;7115.455828220859
2142;7115.113186813187
9513;7105.565306122449
1146;7104.508411214953
3182;7102.250806451612
3249;7099.592592592592
1970;7098.352427184466
1060;7088.42564102564
2737;7087.6835294117645
1486;7085.170081967213
2831;7081.863440860216
7101;7081.195000000001
3308;7079.374829931972
1895;7076.323899371069
2581;7073.042168674699
3235;7069.965900383142
3373;7064.048258706467
1207;7060.761421319797
1901;7057.117475728155
2593;7055.014942528736
8129;7053.155447941889
880;7042.890697674418
6148;7037.1480769230775
2716;7036.230222222222
5984;7027.008223684211
1756;7021.792380952381
4473;7021.64628975265
1285;7017.23486005089
2392;7016.992105263158
3492;7010.641085271317
73;7007.049453551913
3983;7006.98176100629
3806;7006.683636363636
805;6999.379674796747
426;6998.74617117117
2466;6997.95390625
188;6990.485111662531
1257;6989.384651162791
3971;6987.6885542168675
918;6986.87890625
3653;6985.647745358091
2327;6984.949696969697
9179;6984.20132450331
3439;6983.032596685082
3501;6977.712676056338
3227;6970.930275229358
1229;6970.149152542373
9433;6960.415662650603
1672;6958.118817204301
2035;6949.232269503546
2073;6946.179518072289
10710;6945.095979899498
3342;6942.663235294117
6353;6941.221428571428
1342;6939.625714285714
11320;6919.211813186814
2582;6916.745260663507
3070;6916.549999999999
3947;6906.191031390135
4266;6903.934453781512
5912;6903.16339869281
2917;6901.329931972789
2573;6900.121052631578
3059;6895.6269736842105
2597;6892.198461538462
1854;6888.910317460317
51;6887.197395833333
2553;6886.9408071748885
2428;6883.638412698413
414;6878.444559585492
1820;6874.49090909091
651;6870.620360824742
1442;6870.246614583334
622;6866.242748091603
336;6866.089861751152
673;6861.6033333333335
3348;6858.916967509025
2652;6856.267021276595
3754;6847.788461538462
600;6839.381981981982
110;6839.223444976076
386;6838.602298850575
1214;6835.588695652174
411;6833.171634615384
1638;6832.374545454545
7520;6829.274285714286
1681;6819.960162601626
886;6819.49948051948
653;6817.976000000001
2322;6810.385217391305
2585;6809.583431952663
1723;6809.313829787234
1172;6801.834615384616
91;6798.529113924052
1375;6783.541620111731
3421;6782.792592592593
2891;6782.353982300885
8566;6777.677876106194
22;6772.4725806451615
1650;6762.961971830986
1314;6759.402469135802
1786;6757.515938303342
1635;6755.663793103448
2693;6751.715
1810;6746.145614035087
1017;6745.773504273504
2124;6745.301890756303
2082;6743.870804597701
8;6743.7248031496065
1709;6737.131111111112
3598;6735.023076923077
693;6733.819614147909
1586;6727.456643356643
407;6727.212612612612
1888;6726.546987951807
6397;6726.129166666667
1011;6724.771207430341
1482;6723.329585798816
1385;6720.685849056604
2895;6719.437931034482
3909;6715.799999999999
2698;6715.491891891892
2345;6712.4895
3301;6706.580000000001
2986;6706.533333333334
1231;6706.459633027523
1264;6698.387931034483
2146;6695.591822429906
2381;6695.4239669421495
1363;6692.987341772152
979;6689.489356435644
1368;6688.6528
1952;6683.039735099338
3688;6682.838834951456
6495;6680.21186440678
2367;6674.626116838488
10;6670.545512820513
2689;6668.461589403973
885;6666.105405405405
771;6659.559555555556
2898;6658.035074626865
7181;6657.84527027027
3379;6657.7465346534655
5724;6653.076978417266
7636;6647.546341463415
4343;6646.809570957096
5181;6636.248701298701
1318;6633.78245614035
4576;6633.3378313253015
429;6631.712393162393
2866;6625.405405405405
3609;6621.907918552036
1016;6614.164719626168
8377;6611.670212765957
1944;6611.091484184915
509;6609.282051282052
7401;6605.885774058577
3199;6604.84564102564
2263;6602.009677419355
1200;6595.760576923077
692;6595.190625
1180;6594.627272727273
2309;6593.458128078818
2280;6593.314912280702
2;6593.052928870293
1026;6593.004651162791
445;6590.308823529412
3466;6589.989801699717
8039;6580.65017301038
10694;6580.5278688524595
3717;6580.496515679442
106;6577.221985815603
1404;6575.215563506261
555;6573.137574552684
3903;6569.234686346864
1779;6568.8952662721895
732;6568.056725146199
11325;6566.440268456376
796;6563.126315789474
1324;6562.9513157894735
772;6562.410035842294
2908;6558.398181818182
3329;6557.440853658537
2780;6553.957055214724
1910;6552.69132947977
1834;6548.4766666666665
9869;6547.084516129032
3751;6545.927053140096
298;6543.70576923077
3188;6542.685840707964
2192;6535.900431034483
1554;6531.506293706294
1800;6531.295145631068
1336;6516.585599999999
2588;6511.561864406779
9640;6509.8316981132075
2743;6507.62890625
1777;6499.443548387097
2516;6497.317452830189
1446;6496.349629629629
961;6485.840322580645
3795;6482.397087378641
1604;6478.329344729345
738;6476.11875
1572;6473.401538461538
2902;6472.29770354906
10728;6471.856756756756
2415;6469.464545454545
1397;6469.432009925558
3965;6464.2885793871865
2876;6462.549747474748
2552;6461.442564102565
431;6457.229113924051
1991;6449.780113636364
2995;6442.696052631579
2226;6439.734684684685
210;6438.062903225807
6715;6432.701990049752
3830;6420.401785714285
3237;6418.9
1876;6418.404347826086
2650;6416.685483870968
1705;6414.91375
775;6412.490625
3467;6411.651340996169
2727;6410.0864130434775
3978;6409.554202898551
2568;6403.645393258427
3702;6396.767330677291
1796;6389.304724409449
1208;6388.445945945946
15;6382.391506849315
3513;6375.077505567929
11054;6369.175431034482
78;6364.6275773195875
1698;6360.667136150235
1272;6360.298846153846
108;6360.267634854772
1297;6359.422072072072
3850;6358.886230248308
1567;6357.864545454545
6699;6352.967567567568
1070;6352.69604519774
2451;6348.5230769230775
14;6337.564516129032
322;6337.480200501253
1035;6333.008
970;6326.3387096774195
3743;6322.682173913043
4389;6322.208695652174
1403;6315.7541871921185
3133;6304.183900226758
945;6300.621739130434
10762;6292.373061224489
3855;6286.407260726072
10884;6286.265564738292
2060;6284.3138461538465
1352;6283.326851851853
4245;6282.900677966101
3118;6281.004812834224
3206;6277.27671957672
5343;6267.952013422819
3746;6267.797409326425
3837;6267.531212121212
2994;6264.880660377358
2880;6259.963131313131
458;6258.497071129707
3725;6254.859832635983
1809;6253.812200435729
2976;6251.810559006211
2963;6249.495238095238
3849;6247.119163763066
944;6241.484146341463
2463;6240.077067669173
1634;6238.445454545455
1528;6226.9559585492225
3672;6222.615740740741
750;6214.3766129032265
90;6214.078336980306
2705;6213.767727272727
2189;6210.383910386965
9403;6206.530394431555
3693;6204.050721153846
2790;6201.364163822525
2025;6200.485074626866
526;6197.482716049382
489;6197.056282722513
8639;6193.682524271845
698;6191.814084507042
249;6186.011612903226
7465;6185.912765957447
2724;6178.935570469799
1928;6178.499159663866
3946;6162.168181818182
1287;6162.0399433427765
1391;6159.725190839695
1166;6158.566666666667
101;6146.900961538461
2991;6142.407047619048
9548;6138.105494505494
2163;6127.873734177216
1253;6126.962601626016
4681;6124.379931972789
2640;6122.406666666667
189;6120.251063829787
7565;6117.335267857144
2555;6104.8983050847455
1458;6100.5920679886685
2413;6096.598684210527
1174;6093.254518950437
1378;6092.498500000001
1951;6088.927586206896
3338;6077.190804597701
613;6076.955645161291
5269;6074.443661971831
3334;6073.006122448979
1907;6070.796153846154
2289;6070.7740540540535
861;6068.694430992736
9208;6067.044444444445
2668;6065.236999999999
7523;6060.565025906736
916;6053.10064516129
680;6048.404597701149
2054;6046.526726726726
2057;6040.884496124031
593;6037.897122302158
1104;6035.220588235294
9337;6031.2994296577945
345;6030.603047091413
8558;6030.210089020772
3974;6028.08804347826
9510;6025.8251497005995
8411;6024.196428571428
10233;6021.619243986254
3314;6020.4226415094345
3838;6019.659760956176
3360;6017.10625
56;6013.3392491467575
10788;6009.70455764075
949;5991.911377245508
2214;5989.405357142857
4526;5988.286516853933
3141;5983.969741697417
1843;5983.6296536796535
8330;5976.465714285714
1281;5969.7413043478255
5774;5959.416831683168
1571;5958.834027777778
10404;5957.950961538461
1051;5948.161824324324
535;5939.830917874396
1544;5937.567405764967
201;5935.078200692042
3480;5925.571935483871
2449;5922.9
1621;5921.731161473088
2324;5915.475257731959
784;5914.884663865547
2514;5911.337931034483
3724;5908.277358490566
2229;5902.3234375
2472;5898.325
590;5893.655479452054
2767;5878.552192982455
874;5875.963414634146
2956;5871.9258064516125
9731;5871.894797687862
2816;5871.4134920634915
3316;5869.958611825193
10001;5865.198790322581
3649;5864.124615384616
6602;5858.745454545455
3194;5856.344444444444
1165;5856.05
1932;5855.031791907514
2023;5849.113278688525
195;5847.0307017543855
3913;5840.760992907802
4301;5839.677108433735
219;5835.607843137255
2386;5835.006756756757
2294;5833.588489208633
4368;5833.384210526317
2745;5831.618269230769
1193;5824.773456790123
5063;5819.553488372093
898;5819.003686635945
396;5818.968288590604
541;5810.207276507277
367;5808.942424242425
655;5808.731848184819
3891;5808.505167958657
2694;5805.581606765328
2794;5803.173484848485
1311;5802.930927835052
2275;5798.627906976744
2795;5794.382089552239
2318;5790.899626865672
8713;5786.327480916031
1767;5778.710044642858
1984;5774.923102310231
334;5773.667248908298
8114;5769.638022813689
8972;5758.36963562753
3016;5757.437628865979
366;5757.2209523809515
2314;5753.397599999999
7240;5752.218716577539
1594;5745.163571428571
2817;5744.719484240688
8688;5737.881481481481
1778;5732.6529850746265
4467;5731.213274336283
3007;5730.4275
2788;5730.426022304833
2655;5721.807211538461
2826;5711.196350364964
2574;5709.122673031026
465;5695.951891891892
1815;5694.439224137931
3916;5693.385106382978
5072;5691.730100334448
1471;5690.596446700508
6856;5689.947648902821
2071;5685.406194690266
9631;5682.88813559322
3944;5681.96719367589
2108;5680.795061728395
3272;5679.489400921659
2157;5673.096500000001
3517;5670.162608695652
1836;5662.453303964758
9051;5660.520138888889
1095;5658.576978417266
1982;5654.905714285714
3586;5653.080298507462
3796;5652.825628140704
2905;5649.748780487805
2638;5649.072182254197
3847;5642.014106583072
2369;5641.517021276595
6040;5635.808793103449
1353;5635.424566473988
1707;5631.810476190476
3618;5628.647342995169
2856;5626.877016129032
3082;5622.652727272728
3935;5620.94219269103
5317;5620.5684210526315
289;5619.212598425197
153;5616.7357142857145
1645;5600.554225352113
2919;5588.639495798319
9263;5587.952941176471
3556;5587.253982300885
704;5584.319832985387
2510;5582.356734693877
2677;5580.622535211268
503;5580.187421383648
2037;5578.932191780821
1491;5574.780392156863
3180;5572.868783068783
3867;5568.67
3472;5568.276851851852
8934;5568.0027272727275
2921;5567.502040816327
1532;5567.125
4415;5564.436020151134
440;5562.5258503401365
3489;5554.789333333333
1192;5554.734965034965
3679;5553.208361204013
2819;5553.130913978494
303;5550.898295454545
3798;5549.81935483871
652;5546.75625
1655;5545.630917874397
3077;5545.379047619048
7184;5544.45972972973
102;5542.552978056426
4445;5542.425333333334
2346;5540.762176165804
825;5533.658715596331
3393;5523.629203539823
164;5518.676470588235
3998;5516.62281553398
7546;5512.20951276102
572;5510.338496583144
3860;5509.507317073171
3752;5503.64
1832;5502.758974358974
3491;5498.360829493088
1072;5497.96724137931
2725;5497.1431250000005
2960;5496.425367647059
853;5496.221860465116
5385;5495.932318501171
2408;5495.46275862069
2281;5493.5364806866955
1068;5489.2411392405065
9424;5486.8203125
3972;5484.83820754717
1110;5484.172527472528
4092;5484.153793103448
786;5483.255185185185
2064;5482.36328125
1549;5481.99044117647
2501;5476.621014492754
3204;5476.0330935251795
1019;5475.695152603232
962;5475.676428571428
10018;5475.1358895705525
2973;5472.086285714286
3411;5472.052380952381
955;5470.64875
3391;5470.524458874458
2200;5470.471621621622
1716;5469.296236559139
3917;5462.164925373134
2546;5450.102994011976
2078;5447.070000000001
2237;5440.421176470588
1512;5439.1902077151335
2334;5437.592990654205
3315;5436.280555555555
568;5435.391121495327
71;5435.069556451613
6512;5434.191847826087
2348;5433.599999999999
1537;5429.942105263158
400;5427.774651810585
828;5426.203305785124
2441;5425.554117647059
7052;5423.369230769231
3559;5414.276530612245
1123;5405.483950617284
1260;5401.199270072993
7262;5400.7542105263165
3866;5393.050819672131
977;5389.838442211056
9034;5386.022258592471
2247;5381.53
3497;5379.4965601965605
9673;5373.193103448276
2161;5371.664809384164
1902;5370.378424657534
1868;5366.420833333334
2404;5365.227272727273
776;5363.563090128755
10711;5354.147389558233
2470;5352.4572499999995
2405;5352.337068965517
855;5344.543975903614
638;5343.301023890785
2760;5342.219230769231
1835;5339.565032679739
2721;5334.948863636364
3722;5331.400000000001
9494;5331.221
3179;5317.608695652174
10630;5316.360197368421
1797;5314.415709969789
3052;5313.066666666667
8489;5305.129933481153
930;5294.384693877551
647;5291.398095238095
4150;5286.316806722689
3487;5282.455223880597
1190;5281.109722222222
3532;5277.5380000000005
578;5272.507453416149
1042;5261.995729537367
1839;5260.405617977528
1085;5260.2925000000005
5628;5256.884664536741
3428;5251.975308641975
3096;5250.847330960854
660;5250.792274678112
2764;5250.276111111111
3728;5248.588571428571
656;5243.232894736842
2197;5228.018888888889
3042;5215.06608040201
4442;5209.805298013245
9897;5207.999214659686
1335;5207.085774058577
2325;5206.664705882353
2353;5202.628340080972
8505;5202.13037037037
19;5199.722442244224
3645;5195.083673469388
3280;5193.743684210526
5591;5187.3441471571905
3445;5183.0015094339615
455;5182.966382978724
415;5182.646803069053
1866;5176.490410958904
230;5174.9
513;5162.711594202899
2839;5161.368253968254
4010;5154.503821656051
2059;5145.623529411764
4753;5143.104464285714
29;5138.786648501362
1679;5137.938562091503
3695;5137.304347826087
1267;5137.053246753247
1762;5135.561632653062
2000;5134.0
1898;5132.424671052632
3863;5126.065449438202
4013;5123.3175
2191;5123.07875
514;5119.8875
6281;5119.112121212121
11295;5116.963943161634
8645;5113.2536
1708;5109.460535117057
2906;5103.873298429319
1768;5099.332881355932
5429;5095.3993589743595
2352;5092.527
1861;5092.165647058823
1791;5088.687244897959
50;5084.626525198939
1203;5081.580747126437
3375;5078.0747572815535
3091;5075.417788461538
523;5074.4565625000005
2834;5060.872258064516
3152;5059.225454545454
75;5050.630232558139
11135;5049.229807692308
140;5048.827272727272
3593;5048.028874734608
154;5044.649050632912
2427;5040.025123152709
2742;5039.793175074185
8225;5035.859693877551
1044;5034.928512396694
2809;5027.049677419354
169;5022.276666666668
860;5020.587153652393
1950;5020.515555555556
4081;5014.360465116279
2106;5007.847567567568
8405;5007.274436090225
1884;5002.524
365;5001.5663090128755
3331;5000.694696969696
2729;4996.136531365313
2879;4990.349253731343
183;4989.127894736843
223;4988.370634920635
4091;4987.189523809524
2615;4986.07296137339
1976;4984.25625
3066;4983.8685534591195
3017;4983.744110854504
3719;4982.221428571429
7542;4975.937272727272
1470;4970.943769968051
2970;4968.545637583893
1240;4961.1887323943665
3820;4959.458823529412
64;4952.95
2824;4952.833414043584
4161;4945.4325688073395
2096;4943.65401459854
1830;4943.635
1116;4942.893016759776
3578;4939.270899470899
1097;4936.519433198381
327;4933.168965517241
2113;4931.257142857143
3808;4920.432594235033
5878;4917.518260869565
883;4916.630733944954
3818;4916.421785714286
24;4915.2185714285715
1505;4911.760763888889
134;4911.15625
1534;4907.486666666667
1294;4905.66339869281
3577;4904.918348623853
813;4903.936479591837
9235;4897.617482517483
2394;4896.984158415842
598;4893.011111111112
1509;4881.432091690544
2619;4868.821428571428
549;4863.096103896104
1031;4862.3553125
3835;4855.983146067416
808;4852.735314685315
7607;4838.523094688222
1243;4836.078378378378
9677;4835.309316770186
2136;4833.1900000000005
3485;4833.166666666667
1411;4825.873027989822
2647;4821.835128805621
1427;4819.920952380952
2622;4816.7519553072625
21;4813.424193548387
3390;4812.985849056604
408;4812.2385604113115
10364;4808.485831622177
1306;4807.088728323699
8261;4802.843111111111
1037;4801.816374269006
679;4794.6033333333335
2069;4789.014423076923
1447;4788.3834645669285
2104;4777.853012048193
1201;4775.015610859728
2239;4770.2090625
2429;4769.443277310925
603;4765.9473684210525
2070;4765.503658536585
2772;4761.122162162162
3687;4759.200895522388
2048;4755.432835820896
355;4748.121551724138
10954;4746.753614457831
3378;4738.990303030303
2924;4737.988888888889
3103;4735.448275862069
5991;4734.439433551199
2447;4732.839784946236
1245;4726.593333333333
4263;4723.75873015873
11027;4719.61270718232
2278;4718.759042553192
2664;4716.807425742574
3655;4708.410756972112
2117;4705.928481012658
767;4703.111794871795
1298;4696.342713567839
2243;4690.964069264069
715;4689.454634146341
2778;4688.767777777777
59;4681.507272727273
4099;4679.212549019608
1872;4675.88
1776;4675.3213592233005
2738;4674.140441176471
3580;4672.471395881007
3595;4669.002208201892
3085;4666.540196078431
3399;4666.090909090909
1092;4664.717446808511
9093;4664.36448275862
9199;4663.406787330317
1986;4663.125490196078
3177;4661.227450980392
6363;4660.75593220339
752;4657.631147540984
2055;4651.943434343435
312;4650.144670050761
1414;4642.018497109826
392;4637.838020833334
3366;4628.45
927;4628.002702702703
9030;4626.195572916667
3479;4622.6875346260385
477;4616.341068139964
344;4615.171929824562
2559;4612.761276595745
217;4601.094285714286
2779;4597.908851224106
3819;4597.5171875
3650;4596.912111801242
3637;4595.870357142857
1122;4594.720652173913
1379;4591.002898550725
987;4586.253459119497
3774;4585.678488372093
3440;4577.616077170418
3617;4573.145263157895
1943;4573.024489795918
4454;4572.102654867256
3805;4565.445859872611
1793;4560.844578313253
2535;4560.2
1905;4557.370535714285
2511;4556.382960893855
763;4556.1069230769235
2026;4551.108235294118
2490;4550.73129032258
952;4550.4453125
1256;4549.53520782396
3267;4549.219843342036
3294;4543.963586956522
1766;4538.910351966874
3987;4538.299999999999
2592;4535.1427807486625
5357;4534.292640692641
2675;4533.926206896552
1270;4531.424731182796
605;4527.654464285714
2830;4526.070437956205
193;4522.915447154472
2446;4516.827881040892
3710;4515.447709923665
173;4513.022202797203
131;4508.344339622641
281;4502.784827586207
4534;4501.054166666667
545;4500.842900302115
3185;4498.4914285714285
2024;4497.370535714285
3304;4492.74435483871
4794;4491.122842639594
3973;4488.4157894736845
4585;4487.170103092783
4825;4486.569767441861
97;4486.337226277372
2967;4484.650595238096
190;4483.875584415585
687;4475.669633507853
968;4472.406
401;4467.593650793651
882;4466.565284974093
2438;4462.41475409836
4268;4460.517730496454
1496;4458.838023952096
3628;4458.680985915493
1089;4457.03172690763
984;4456.280981595092
770;4453.026446280991
420;4452.500892857142
6425;4429.446403712297
3799;4424.906632653061
7437;4420.195384615385
2992;4419.324175824176
1729;4417.833766233766
3368;4415.9108843537415
2430;4414.9692982456145
3626;4414.04756097561
3694;4410.954857142857
2773;4406.230705394191
3534;4405.705213270143
3309;4404.930283224401
11065;4401.689578163771
1764;4401.521428571428
38;4399.613076923077
1046;4399.075390625
10915;4393.599428571429
3999;4391.6438133874235
3697;4384.613425925926
2909;4374.016042780749
1969;4372.451655629139
9024;4368.276806083651
1418;4367.824369747899
2873;4360.39417989418
1413;4351.867346938776
1579;4349.866774193548
3463;4348.874468085107
2864;4348.634156378601
4427;4348.222849462365
3629;4346.113584905661
3793;4342.761988304093
373;4339.218404907975
534;4339.033846153847
1737;4335.2495145631065
919;4334.070689655173
2872;4333.3913294797685
8680;4331.576
1305;4330.229938271605
4132;4327.724137931034
2765;4326.628125
2936;4319.995477386935
577;4319.139795918368
388;4311.586311787072
2407;4308.88679245283
3362;4301.55
3550;4293.411764705882
599;4291.827027027027
200;4290.274074074074
1159;4286.3139880952385
3979;4283.118032786885
2676;4282.076599634369
8926;4270.2545
2033;4264.162365591397
3848;4260.420958083832
1840;4251.988235294118
3963;4249.352272727273
2313;4237.019426048565
3476;4229.329955947137
160;4228.266590389016
354;4227.894505494506
1980;4227.66054054054
3827;4223.14406779661
294;4222.752272727273
3824;4217.64368231047
2302;4216.637530266344
2587;4215.79358974359
1644;4212.333143939394
1649;4212.0244680851065
4729;4211.564516129032
570;4210.7065040650405
4907;4209.022198275862
2358;4201.116145833334
506;4200.7638554216865
181;4199.891715976331
3410;4198.385981308411
1369;4198.341395348837
2166;4197.5100775193805
3872;4197.48164556962
3124;4196.036760124611
3949;4194.128235294118
913;4187.62
7418;4177.474535809019
100;4176.764197530864
5024;4174.338378378378
7861;4174.142995169082
3306;4170.190074441688
2343;4161.996699669967
273;4160.082991803279
2235;4156.573333333333
3895;4154.392444444445
748;4153.941687344914
9037;4143.294174757281
434;4141.260902255639
421;4136.694642857143
8776;4133.011977715878
773;4130.357456140351
2050;4122.10578358209
2580;4121.77108433735
3053;4121.6023041474655
2306;4119.615496368038
9928;4119.300401606426
820;4118.763524590164
2109;4105.13409090909
3615;4102.529927007299
10148;4095.7133757961783
3633;4093.4195804195806
711;4091.4108974358974
5700;4089.80338028169
2393;4089.388701923077
1259;4085.263057324841
10774;4081.0903846153847
3289;4078.505347593583
3506;4076.9333333333334
10215;4074.9256410256407
1134;4071.996035242291
409;4069.767073170732
1329;4064.934857142857
1412;4063.2471624266145
3190;4062.77984496124
4127;4060.6992957746484
1331;4060.178136200717
2102;4051.4755555555553
1223;4037.842631578947
1783;4036.8835616438355
9031;4031.6619047619047
3094;4030.054378818737
3612;4023.3261964735516
1153;4023.1015748031496
5387;4021.6991501416433
2673;4014.6900497512434
3392;4011.313656387665
896;4009.0764444444444
1269;4008.7753280839893
2503;3999.475945945946
2135;3999.2362745098035
2008;3991.8156989247314
3727;3989.9896265560164
868;3983.645454545455
4102;3980.202173913043
2112;3980.0640718562872
2736;3976.7335294117643
3767;3974.8391304347824
2039;3969.0402654867257
1581;3964.002314814815
208;3953.050729927007
1971;3951.851867219917
2602;3944.0953846153843
4488;3942.8384615384616
3256;3941.1678321678323
1333;3938.5455197132615
311;3937.9921985815604
280;3935.738045738046
3817;3935.2962121212117
2808;3934.574285714286
2806;3934.0913043478263
1390;3931.6193333333335
1790;3928.4074468085105
2541;3928.134656084656
1076;3927.9462686567163
3361;3926.092682926829
1977;3924.4574850299405
1568;3923.310064935065
1611;3915.138425925926
980;3914.710204081633
8772;3912.7635416666667
646;3909.319047619048
10345;3905.2104712041883
2550;3899.2777419354843
4424;3897.981168831169
2632;3893.8333333333335
2409;3893.8109375
2107;3888.507894736842
666;3887.3960144927537
4033;3884.70119760479
1320;3880.8064516129034
2286;3880.443055555556
3918;3871.9753125
1227;3871.101079136691
2213;3867.6083333333336
3678;3866.6541062801934
11362;3866.3095930232557
2160;3863.5748148148145
4204;3856.908771929825
2436;3856.7903323262844
971;3850.3944444444446
3647;3845.6778481012657
2340;3838.8831325301203
1488;3836.0090163934424
2114;3835.64375
8742;3833.716748768473
1566;3832.491843971631
3465;3825.4772845953003
5927;3824.3103585657373
2260;3823.294306049822
2642;3822.655692307693
2498;3815.729189189189
3581;3815.1344537815125
3149;3814.5897260273973
9017;3813.9745318352057
2269;3813.2913165266104
2182;3813.1613636363636
2813;3811.578498985801
563;3810.6272471910115
560;3807.7679653679656
2299;3804.8140186915884
604;3801.1900684931506
4476;3791.621921182266
2484;3786.0184210526318
3783;3785.5183673469387
4463;3781.599290780142
3884;3780.296774193548
3956;3773.0395061728395
3110;3772.8447368421052
1915;3765.671428571429
1513;3763.8940325497288
522;3760.9751111111113
8268;3760.5238095238096
1677;3760.2837209302324
675;3756.470342205323
3136;3755.829069767442
3948;3755.3265774378588
260;3754.8623255813955
10451;3753.9239130434785
4414;3752.4271966527194
1669;3748.184328358209
3874;3745.4914979757086
6706;3745.2194444444444
2332;3744.0194244604318
900;3742.6243243243243
2134;3736.241666666667
70;3735.5938775510203
1585;3731.7879518072286
3327;3731.7710045662097
2119;3731.0910798122068
1054;3729.1037220843673
3890;3719.2711340206183
251;3718.3758064516132
2040;3717.249019607843
2493;3716.7243455497382
3997;3712.8930656934303
